filename,width,height,class,xmin,ymin,xmax,ymax
75072_60_m_23.jpg,2988,2988,?????????????????????????????????????????????,260,1004,1491,2355
75072_60_m_23.jpg,2988,2988,?????????????????????????????????????????????,1434,662,2599,1920
75072_60_m_24.jpg,2988,2988,?????????????????????????????????????????????,180,987,1499,2194
75072_60_m_24.jpg,2988,2988,?????????????????????????????????????????????,1435,887,2733,1989
75072_60_m_3.jpg,2988,2988,?????????????????????????????????????????????,1435,1025,2649,2461
75072_60_m_3.jpg,2988,2988,?????????????????????????????????????????????,480,466,1526,1927
75072_60_m_5.jpg,2988,2988,?????????????????????????????????????????????,953,194,1546,1908
75072_60_m_5.jpg,2988,2988,?????????????????????????????????????????????,1435,1016,2133,2781
75072_60_m_6.jpg,2988,2988,?????????????????????????????????????????????,1376,1010,1779,2856
75072_60_m_6.jpg,2988,2988,?????????????????????????????????????????????,1158,134,1553,1902
75072_60_m_7.jpg,2988,2988,?????????????????????????????????????????????,1270,999,1553,2862
75072_60_m_7.jpg,2988,2988,?????????????????????????????????????????????,1307,130,1567,1801
75072_60_m_8.jpg,2988,2988,?????????????????????????????????????????????,1013,1003,1528,2794
75072_60_m_8.jpg,2988,2988,?????????????????????????????????????????????,1383,173,1858,1864
75072_60_m_9.jpg,2988,2988,?????????????????????????????????????????????,692,999,1532,2664
75072_60_m_9.jpg,2988,2988,?????????????????????????????????????????????,1400,272,2135,1908
75072_60_s_1.jpg,2988,2988,?????????????????????????????????????????????,576,819,2467,2185
75072_60_s_10.jpg,2988,2988,?????????????????????????????????????????????,749,546,2165,2553
75072_60_s_12.jpg,2988,2988,?????????????????????????????????????????????,490,871,2365,2306
75072_60_s_13.jpg,2988,2988,?????????????????????????????????????????????,465,951,2386,2280
75072_60_s_14.jpg,2988,2988,?????????????????????????????????????????????,509,783,2343,2296
75072_60_s_17.jpg,2988,2988,?????????????????????????????????????????????,959,323,1920,2529
75072_60_s_18.jpg,2988,2988,?????????????????????????????????????????????,1173,249,1710,2584
75072_60_s_2.jpg,2988,2988,?????????????????????????????????????????????,648,668,2465,2197
75072_60_s_20.jpg,2988,2988,?????????????????????????????????????????????,1082,228,1669,2586
75072_60_s_21.jpg,2988,2988,?????????????????????????????????????????????,871,288,1892,2522
75072_60_s_22.jpg,2988,2988,?????????????????????????????????????????????,704,393,2096,2429
75072_60_s_24.jpg,2988,2988,?????????????????????????????????????????????,553,706,2395,2208
75072_60_s_3.jpg,2988,2988,?????????????????????????????????????????????,754,522,2398,2266
75072_60_s_4.jpg,2988,2988,?????????????????????????????????????????????,904,402,2261,2412
75072_60_s_5.jpg,2988,2988,?????????????????????????????????????????????,1078,320,2063,2536
75072_60_s_6.jpg,2988,2988,?????????????????????????????????????????????,1267,282,1817,2623
75072_60_s_7.jpg,2988,2988,?????????????????????????????????????????????,1310,281,1700,2677
75072_60_s_8.jpg,2988,2988,?????????????????????????????????????????????,1231,329,1801,2680
75073_00_m_1.jpg,2988,2988,????????????????????€???????????€????????????,1508,506,2876,2557
75073_00_m_1.jpg,2988,2988,????????????????????€???????????€????????????,164,537,1516,2532
75073_00_m_10.jpg,2988,2988,????????????????????€???????????€????????????,192,288,1398,2732
75073_00_m_10.jpg,2988,2988,????????????????????€???????????€????????????,1393,567,2192,2476
75073_00_m_11.jpg,2988,2988,????????????????????€???????????€????????????,55,379,1408,2649
75073_00_m_11.jpg,2988,2988,????????????????????€???????????€????????????,1401,566,2398,2486
75073_00_m_12.jpg,2988,2988,????????????????????€???????????€????????????,42,468,1419,2568
75073_00_m_12.jpg,2988,2988,????????????????????€???????????€????????????,1412,565,2581,2494
75073_00_m_13.jpg,2988,2988,????????????????????€???????????€????????????,128,549,1433,2509
75073_00_m_13.jpg,2988,2988,????????????????????€???????????€????????????,1428,556,2734,2520
75073_00_m_14.jpg,2988,2988,????????????????????€???????????€????????????,288,572,1453,2477
75073_00_m_14.jpg,2988,2988,????????????????????€???????????€????????????,1434,486,2821,2571
75073_00_m_15.jpg,2988,2988,????????????????????€???????????€????????????,1442,404,2815,2652
75073_00_m_15.jpg,2988,2988,????????????????????€???????????€????????????,490,576,1472,2464
75073_00_m_16.jpg,2988,2988,????????????????????€???????????€????????????,1448,322,2700,2727
75073_00_m_16.jpg,2988,2988,????????????????????€???????????€????????????,725,577,1520,2455
75073_00_m_17.jpg,2988,2988,????????????????????€???????????€????????????,1430,250,2452,2787
75073_00_m_17.jpg,2988,2988,????????????????????€???????????€????????????,918,577,1546,2448
75073_00_m_2.jpg,2988,2988,????????????????????€???????????€????????????,1490,443,2923,2601
75073_00_m_2.jpg,2988,2988,????????????????????€???????????€????????????,269,559,1507,2501
75073_00_m_22.jpg,2988,2988,????????????????????€???????????€????????????,393,288,1554,2711
75073_00_m_22.jpg,2988,2988,????????????????????€???????????€????????????,1532,551,2306,2452
75073_00_m_23.jpg,2988,2988,????????????????????€???????????€????????????,1541,544,2534,2472
75073_00_m_23.jpg,2988,2988,????????????????????€???????????€????????????,200,368,1547,2636
75073_00_m_24.jpg,2988,2988,????????????????????€???????????€????????????,1527,537,2729,2506
75073_00_m_24.jpg,2988,2988,????????????????????€???????????€????????????,126,454,1533,2581
75073_00_m_3.jpg,2988,2988,????????????????????€???????????€????????????,1466,354,2870,2661
75073_00_m_3.jpg,2988,2988,????????????????????€???????????€????????????,438,570,1485,2468
75073_00_m_6.jpg,2988,2988,????????????????????€???????????€????????????,1376,141,2013,2859
75073_00_m_6.jpg,2988,2988,????????????????????€???????????€????????????,1113,571,1516,2436
75073_00_m_7.jpg,2988,2988,????????????????????€???????????€????????????,1173,125,1753,2876
75073_00_m_8.jpg,2988,2988,????????????????????€???????????€????????????,865,150,1554,2858
75073_00_m_8.jpg,2988,2988,????????????????????€???????????€????????????,1379,571,1889,2459
75073_00_m_9.jpg,2988,2988,????????????????????€???????????€????????????,473,208,1431,2802
75073_00_m_9.jpg,2988,2988,????????????????????€???????????€????????????,1390,569,2046,2466
75073_00_s_1.jpg,2988,2988,????????????????????€???????????€????????????,658,243,2409,2839
75073_00_s_10.jpg,2988,2988,????????????????????€???????????€????????????,917,166,2141,2884
75073_00_s_11.jpg,2988,2988,????????????????????€???????????€????????????,823,198,2282,2862
75073_00_s_12.jpg,2988,2988,????????????????????€???????????€????????????,787,238,2411,2834
75073_00_s_13.jpg,2988,2988,????????????????????€???????????€????????????,801,266,2503,2810
75073_00_s_14.jpg,2988,2988,????????????????????€???????????€????????????,856,226,2541,2836
75073_00_s_15.jpg,2988,2988,????????????????????€???????????€????????????,952,178,2516,2875
75073_00_s_16.jpg,2988,2988,????????????????????€???????????€????????????,1070,134,2419,2913
75073_00_s_18.jpg,2988,2988,????????????????????€???????????€????????????,1192,73,2026,2955
75073_00_s_19.jpg,2988,2988,????????????????????€???????????€????????????,1166,60,1890,2956
75073_00_s_2.jpg,2988,2988,????????????????????€???????????€????????????,690,229,2400,2835
75073_00_s_20.jpg,2988,2988,????????????????????€???????????€????????????,1127,63,1875,2944
75073_00_s_21.jpg,2988,2988,????????????????????€???????????€????????????,1111,85,2021,2920
75073_00_s_22.jpg,2988,2988,????????????????????€???????????€????????????,931,113,2173,2892
75073_00_s_23.jpg,2988,2988,????????????????????€???????????€????????????,787,154,2291,2854
75073_00_s_24.jpg,2988,2988,????????????????????€???????????€????????????,687,200,2374,2848
75073_00_s_3.jpg,2988,2988,????????????????????€???????????€????????????,779,200,2338,2839
75073_00_s_5.jpg,2988,2988,????????????????????€???????????€????????????,1081,140,2070,2877
75073_00_s_6.jpg,2988,2988,????????????????????€???????????€????????????,1265,120,1985,2897
75073_00_s_7.jpg,2988,2988,????????????????????€???????????€????????????,1301,111,1997,2909
75073_00_s_8.jpg,2988,2988,????????????????????€???????????€????????????,1267,120,2037,2912
75073_00_s_9.jpg,2988,2988,????????????????????€???????????€????????????,1070,139,2066,2901
75073_30_m_11.jpg,2988,2988,????????????????????€???????????€????????????,133,444,1429,2343
75073_30_m_11.jpg,2988,2988,????????????????????€???????????€????????????,1384,247,2419,1941
75073_30_m_16.jpg,2988,2988,????????????????????€???????????€????????????,1517,443,2570,2389
75073_30_m_16.jpg,2988,2988,????????????????????€???????????€????????????,795,189,1587,1907
75073_30_m_17.jpg,2988,2988,????????????????????€???????????€????????????,1534,448,2319,2513
75073_30_m_17.jpg,2988,2988,????????????????????€???????????€????????????,1041,147,1615,1896
75073_30_m_18.jpg,2988,2988,????????????????????€???????????€????????????,1492,490,1999,2596
75073_30_m_18.jpg,2988,2988,????????????????????€???????????€????????????,1203,124,1670,1893
75073_30_m_19.jpg,2988,2988,????????????????????€???????????€????????????,1361,453,1811,2633
75073_30_m_2.jpg,2988,2988,????????????????????€???????????€????????????,1511,479,2877,2205
75073_30_m_2.jpg,2988,2988,????????????????????€???????????€????????????,350,392,1524,2062
75073_30_m_20.jpg,2988,2988,????????????????????€???????????€????????????,1169,460,1670,2619
75073_30_m_20.jpg,2988,2988,????????????????????€???????????€????????????,1594,132,1914,1878
75073_30_m_21.jpg,2988,2988,????????????????????€???????????€????????????,804,465,1653,2553
75073_30_m_21.jpg,2988,2988,????????????????????€???????????€????????????,1618,160,2179,1929
75073_30_m_22.jpg,2988,2988,????????????????????€???????????€????????????,518,466,1642,2451
75073_30_m_22.jpg,2988,2988,????????????????????€???????????€????????????,1621,207,2421,1946
75073_30_m_23.jpg,2988,2988,????????????????????€???????????€????????????,331,474,1621,2319
75073_30_m_23.jpg,2988,2988,????????????????????€???????????€????????????,1605,272,2630,1965
75073_30_m_24.jpg,2988,2988,????????????????????€???????????€????????????,247,475,1592,2230
75073_30_m_24.jpg,2988,2988,????????????????????€???????????€????????????,1580,359,2791,2025
75073_30_m_3.jpg,2988,2988,????????????????????€???????????€????????????,1469,488,2762,2298
75073_30_m_3.jpg,2988,2988,????????????????????€???????????€????????????,501,314,1495,2004
75073_30_m_5.jpg,2988,2988,????????????????????€???????????€????????????,1391,492,2212,2557
75073_30_m_5.jpg,2988,2988,????????????????????€???????????€????????????,928,198,1484,1978
75073_30_m_7.jpg,2988,2988,????????????????????€???????????€????????????,1268,483,1763,2692
75073_30_m_8.jpg,2988,2988,????????????????????€???????????€????????????,862,478,1603,2676
75073_30_m_8.jpg,2988,2988,????????????????????€???????????€????????????,1319,151,1789,1967
75073_30_m_9.jpg,2988,2988,????????????????????€???????????€????????????,511,467,1480,2604
75073_30_m_9.jpg,2988,2988,????????????????????€???????????€????????????,1352,166,1966,1940
75073_30_s_1.jpg,2988,2988,????????????????????€???????????€????????????,583,404,2312,2584
75073_30_s_10.jpg,2988,2988,????????????????????€???????????€????????????,803,183,2077,2637
75073_30_s_11.jpg,2988,2988,????????????????????€???????????€????????????,719,228,2232,2567
75073_30_s_12.jpg,2988,2988,????????????????????€???????????€????????????,692,289,2348,2528
75073_30_s_14.jpg,2988,2988,????????????????????€???????????€????????????,796,303,2422,2546
75073_30_s_15.jpg,2988,2988,????????????????????€???????????€????????????,913,251,2362,2592
75073_30_s_16.jpg,2988,2988,????????????????????€???????????€????????????,1057,210,2247,2688
75073_30_s_17.jpg,2988,2988,????????????????????€???????????€????????????,1226,176,2071,2767
75073_30_s_18.jpg,2988,2988,????????????????????€???????????€????????????,1311,162,1885,2815
75073_30_s_19.jpg,2988,2988,????????????????????€???????????€????????????,1304,159,1842,2834
75073_30_s_2.jpg,2988,2988,????????????????????€???????????€????????????,635,337,2275,2570
75073_30_s_21.jpg,2988,2988,????????????????????€???????????€????????????,1002,188,1974,2774
75073_30_s_22.jpg,2988,2988,????????????????????€???????????€????????????,798,221,2118,2700
75073_30_s_23.jpg,2988,2988,????????????????????€???????????€????????????,661,273,2227,2622
75073_30_s_24.jpg,2988,2988,????????????????????€???????????€????????????,589,328,2296,2598
75073_30_s_4.jpg,2988,2988,????????????????????€???????????€????????????,885,216,2032,2664
75073_30_s_5.jpg,2988,2988,????????????????????€???????????€????????????,1051,175,1836,2723
75073_30_s_6.jpg,2988,2988,????????????????????€???????????€????????????,1204,144,1785,2759
75073_30_s_7.jpg,2988,2988,????????????????????€???????????€????????????,1256,135,1780,2763
75073_30_s_8.jpg,2988,2988,????????????????????€???????????€????????????,1130,134,1806,2741
75073_60_m_1.jpg,2988,2988,????????????????????€???????????€????????????,1498,1276,2688,2053
75073_60_m_1.jpg,2988,2988,????????????????????€???????????€????????????,319,1224,1512,2031
75073_60_m_10.jpg,2988,2988,????????????????????€???????????€????????????,531,1161,1441,2415
75073_60_m_10.jpg,2988,2988,????????????????????€???????????€????????????,1436,521,2175,1810
75073_60_m_13.jpg,2988,2988,????????????????????€???????????€????????????,346,1089,1514,2002
75073_60_m_13.jpg,2988,2988,????????????????????€???????????€????????????,1500,1096,2655,2019
75073_60_m_14.jpg,2988,2988,????????????????????€???????????€????????????,443,894,1543,1910
75073_60_m_14.jpg,2988,2988,????????????????????€???????????€????????????,1523,1179,2692,2113
75073_60_m_15.jpg,2988,2988,????????????????????€???????????€????????????,603,690,1570,1833
75073_60_m_15.jpg,2988,2988,????????????????????€???????????€????????????,1532,1186,2647,2245
75073_60_m_16.jpg,2988,2988,????????????????????€???????????€????????????,804,531,1593,1819
75073_60_m_16.jpg,2988,2988,????????????????????€???????????€????????????,1534,1192,2515,2423
75073_60_m_17.jpg,2988,2988,????????????????????€???????????€????????????,1043,417,1611,1809
75073_60_m_17.jpg,2988,2988,????????????????????€???????????€????????????,1503,1200,2292,2572
75073_60_m_18.jpg,2988,2988,????????????????????€???????????€????????????,1415,1211,2011,2669
75073_60_m_18.jpg,2988,2988,????????????????????€???????????€????????????,1218,354,1622,1807
75073_60_m_19.jpg,2988,2988,????????????????????€???????????€????????????,1313,1222,1691,2712
75073_60_m_19.jpg,2988,2988,????????????????????€???????????€????????????,1334,341,1662,1814
75073_60_m_2.jpg,2988,2988,????????????????????€???????????€????????????,367,1044,1501,1936
75073_60_m_2.jpg,2988,2988,????????????????????€???????????€????????????,1472,1281,2671,2161
75073_60_m_20.jpg,2988,2988,????????????????????€???????????€????????????,1209,1230,1599,2687
75073_60_m_20.jpg,2988,2988,????????????????????€???????????€????????????,1430,382,1842,1753
75073_60_m_21.jpg,2988,2988,????????????????????€???????????€????????????,974,1237,1590,2598
75073_60_m_21.jpg,2988,2988,????????????????????€???????????€????????????,1511,472,2086,1815
75073_60_m_23.jpg,2988,2988,????????????????????€???????????€????????????,475,1237,1554,2276
75073_60_m_23.jpg,2988,2988,????????????????????€???????????€????????????,1525,793,2497,1850
75073_60_m_24.jpg,2988,2988,????????????????????€???????????€????????????,354,1237,1532,2151
75073_60_m_24.jpg,2988,2988,????????????????????€???????????€????????????,1529,1012,2625,1937
75073_60_m_3.jpg,2988,2988,????????????????????€???????????€????????????,488,813,1487,1846
75073_60_m_3.jpg,2988,2988,????????????????????€???????????€????????????,1444,1283,2567,2286
75073_60_m_4.jpg,2988,2988,????????????????????€???????????€????????????,668,621,1476,1831
75073_60_m_4.jpg,2988,2988,????????????????????€???????????€????????????,1416,1275,2373,2463
75073_60_m_6.jpg,2988,2988,????????????????????€???????????€????????????,1386,1246,1788,2687
75073_60_m_6.jpg,2988,2988,????????????????????€???????????€????????????,1132,386,1542,1718
75073_60_s_1.jpg,2988,2988,????????????????????€???????????€????????????,530,1046,2553,2425
75073_60_s_10.jpg,2988,2988,????????????????????€???????????€????????????,680,345,2035,2540
75073_60_s_11.jpg,2988,2988,????????????????????€???????????€????????????,558,469,2230,2460
75073_60_s_12.jpg,2988,2988,????????????????????€???????????€????????????,496,626,2381,2425
75073_60_s_14.jpg,2988,2988,????????????????????€???????????€????????????,573,739,2521,2377
75073_60_s_15.jpg,2988,2988,????????????????????€???????????€????????????,707,548,2492,2413
75073_60_s_16.jpg,2988,2988,????????????????????€???????????€????????????,881,396,2395,2544
75073_60_s_17.jpg,2988,2988,????????????????????€???????????€????????????,1094,284,2227,2653
75073_60_s_19.jpg,2988,2988,????????????????????€???????????€????????????,1183,218,1786,2756
75073_60_s_2.jpg,2988,2988,????????????????????€???????????€????????????,528,953,2517,2427
75073_60_s_20.jpg,2988,2988,????????????????????€???????????€????????????,1210,248,1878,2741
75073_60_s_21.jpg,2988,2988,????????????????????€???????????€????????????,1148,328,2099,2682
75073_60_s_22.jpg,2988,2988,????????????????????€???????????€????????????,951,457,2286,2579
75073_60_s_23.jpg,2988,2988,????????????????????€???????????€????????????,753,625,2425,2457
75073_60_s_24.jpg,2988,2988,????????????????????€???????????€????????????,609,821,2521,2420
75073_60_s_3.jpg,2988,2988,????????????????????€???????????€????????????,590,753,2413,2446
75073_60_s_4.jpg,2988,2988,????????????????????€???????????€????????????,714,565,2240,2580
75073_60_s_5.jpg,2988,2988,????????????????????€???????????€????????????,882,414,2019,2674
75073_60_s_6.jpg,2988,2988,????????????????????€???????????€????????????,1093,304,1793,2733
75073_60_s_8.jpg,2988,2988,????????????????????€???????????€????????????,1092,231,1736,2722
75073_60_s_9.jpg,2988,2988,????????????????????€???????????€????????????,863,264,1818,2649
75074_00_m_1.jpg,2988,2988,????????????????????????????????€??????,1494,620,2890,2542
75074_00_m_1.jpg,2988,2988,????????????????????????????????€??????,94,615,1493,2511
75074_00_m_10.jpg,2988,2988,????????????????????????????????€??????,135,504,1368,2648
75074_00_m_10.jpg,2988,2988,????????????????????????????????€??????,1343,725,2167,2406
75074_00_m_11.jpg,2988,2988,????????????????????????????????€??????,76,582,1394,2561
75074_00_m_11.jpg,2988,2988,????????????????????????????????€??????,1382,727,2383,2415
75074_00_m_12.jpg,2988,2988,????????????????????????????????€??????,126,656,1431,2487
75074_00_m_12.jpg,2988,2988,????????????????????????????????€??????,1422,726,2570,2431
75074_00_m_13.jpg,2988,2988,????????????????????????????????€??????,1467,709,2718,2457
75074_00_m_13.jpg,2988,2988,????????????????????????????????€??????,248,702,1477,2444
75074_00_m_14.jpg,2988,2988,????????????????????????????????€??????,1515,667,2845,2517
75074_00_m_14.jpg,2988,2988,????????????????????????????????€??????,417,711,1516,2415
75074_00_m_15.jpg,2988,2988,????????????????????????????????€??????,1555,594,2903,2597
75074_00_m_15.jpg,2988,2988,????????????????????????????????€??????,615,712,1549,2397
75074_00_m_16.jpg,2988,2988,????????????????????????????????€??????,1561,511,2855,2684
75074_00_m_16.jpg,2988,2988,????????????????????????????????€??????,832,713,1588,2392
75074_00_m_17.jpg,2988,2988,????????????????????????????????€??????,1539,431,2676,2760
75074_00_m_17.jpg,2988,2988,????????????????????????????????€??????,1066,710,1620,2388
75074_00_m_18.jpg,2988,2988,????????????????????????????????€??????,1381,361,2350,2816
75074_00_m_18.jpg,2988,2988,????????????????????????????????€??????,1209,706,1690,2373
75074_00_m_19.jpg,2988,2988,????????????????????????????????€??????,1221,318,1908,2835
75074_00_m_2.jpg,2988,2988,????????????????????????????????€??????,183,642,1447,2477
75074_00_m_2.jpg,2988,2988,????????????????????????????????€??????,1453,554,2897,2595
75074_00_m_20.jpg,2988,2988,????????????????????????????????€??????,1050,306,1693,2817
75074_00_m_20.jpg,2988,2988,????????????????????????????????€??????,1531,703,1957,2385
75074_00_m_24.jpg,2988,2988,????????????????????????????????€??????,1536,653,2782,2491
75074_00_m_24.jpg,2988,2988,????????????????????????????????€??????,94,531,1555,2552
75074_00_m_3.jpg,2988,2988,????????????????????????????????€??????,1411,475,2788,2651
75074_00_m_3.jpg,2988,2988,????????????????????????????????€??????,340,650,1406,2439
75074_00_m_4.jpg,2988,2988,????????????????????????????????€??????,1371,404,2561,2725
75074_00_m_4.jpg,2988,2988,????????????????????????????????€??????,544,662,1398,2411
75074_00_m_5.jpg,2988,2988,????????????????????????????????€??????,1337,351,2223,2788
75074_00_m_5.jpg,2988,2988,????????????????????????????????€??????,775,673,1430,2407
75074_00_m_6.jpg,2988,2988,????????????????????????????????€??????,1263,325,1851,2823
75074_00_m_7.jpg,2988,2988,????????????????????????????????€??????,1020,331,1652,2824
75074_00_m_8.jpg,2988,2988,????????????????????????????????€??????,666,369,1491,2787
75074_00_m_8.jpg,2988,2988,????????????????????????????????€??????,1276,711,1802,2401
75074_00_m_9.jpg,2988,2988,????????????????????????????????€??????,332,429,1344,2725
75074_00_m_9.jpg,2988,2988,????????????????????????????????€??????,1296,714,1937,2404
75074_00_s_10.jpg,2988,2988,????????????????????????????????€??????,789,371,2065,2825
75074_00_s_11.jpg,2988,2988,????????????????????????????????€??????,720,413,2187,2792
75074_00_s_12.jpg,2988,2988,????????????????????????????????€??????,713,453,2278,2761
75074_00_s_13.jpg,2988,2988,????????????????????????????????€??????,755,476,2360,2748
75074_00_s_15.jpg,2988,2988,????????????????????????????????€??????,938,414,2441,2807
75074_00_s_16.jpg,2988,2988,????????????????????????????????€??????,1039,367,2389,2854
75074_00_s_17.jpg,2988,2988,????????????????????????????????€??????,1107,321,2267,2880
75074_00_s_18.jpg,2988,2988,????????????????????????????????€??????,1111,283,2073,2899
75074_00_s_19.jpg,2988,2988,????????????????????????????????€??????,1130,256,1826,2902
75074_00_s_2.jpg,2988,2988,????????????????????????????????€??????,641,384,2327,2774
75074_00_s_20.jpg,2988,2988,????????????????????????????????€??????,1157,248,1831,2888
75074_00_s_21.jpg,2988,2988,????????????????????????????????€??????,1011,254,1994,2857
75074_00_s_23.jpg,2988,2988,????????????????????????????????€??????,764,313,2259,2773
75074_00_s_3.jpg,2988,2988,????????????????????????????????€??????,708,346,2243,2776
75074_00_s_4.jpg,2988,2988,????????????????????????????????€??????,822,312,2112,2790
75074_00_s_5.jpg,2988,2988,????????????????????????????????€??????,969,289,1983,2823
75074_00_s_6.jpg,2988,2988,????????????????????????????????€??????,1137,275,1942,2844
75074_00_s_7.jpg,2988,2988,????????????????????????????????€??????,1246,283,1934,2858
75074_00_s_8.jpg,2988,2988,????????????????????????????????€??????,1115,305,1909,2858
75074_30_m_1.jpg,2988,2988,????????????????????????????????€??????,1551,528,2834,2122
75074_30_m_1.jpg,2988,2988,????????????????????????????????€??????,189,558,1543,2163
75074_30_m_11.jpg,2988,2988,????????????????????????????????€??????,255,555,1501,2303
75074_30_m_11.jpg,2988,2988,????????????????????????????????€??????,1502,338,2419,1959
75074_30_m_12.jpg,2988,2988,????????????????????????????????€??????,199,544,1510,2187
75074_30_m_12.jpg,2988,2988,????????????????????????????????€??????,1512,397,2627,1998
75074_30_m_13.jpg,2988,2988,????????????????????????????????€??????,246,535,1525,2104
75074_30_m_13.jpg,2988,2988,????????????????????????????????€??????,1531,470,2790,2067
75074_30_m_14.jpg,2988,2988,????????????????????????????????€??????,1541,525,2888,2145
75074_30_m_14.jpg,2988,2988,????????????????????????????????€??????,369,470,1542,2025
75074_30_m_15.jpg,2988,2988,????????????????????????????????€??????,1558,537,2893,2266
75074_30_m_15.jpg,2988,2988,????????????????????????????????€??????,547,402,1555,1964
75074_30_m_18.jpg,2988,2988,????????????????????????????????€??????,1525,553,2250,2671
75074_30_m_18.jpg,2988,2988,????????????????????????????????€??????,1257,282,1631,1929
75074_30_m_19.jpg,2988,2988,????????????????????????????????€??????,1397,563,1847,2722
75074_30_m_2.jpg,2988,2988,????????????????????????????????€??????,1537,558,2886,2241
75074_30_m_2.jpg,2988,2988,????????????????????????????????€??????,268,514,1529,2095
75074_30_m_20.jpg,2988,2988,????????????????????????????????€??????,1259,563,1718,2711
75074_30_m_20.jpg,2988,2988,????????????????????????????????€??????,1553,279,1890,1883
75074_30_m_21.jpg,2988,2988,????????????????????????????????€??????,915,567,1605,2642
75074_30_m_21.jpg,2988,2988,????????????????????????????????€??????,1585,296,2077,1950
75074_30_m_22.jpg,2988,2988,????????????????????????????????€??????,560,567,1593,2525
75074_30_m_22.jpg,2988,2988,????????????????????????????????€??????,1584,333,2326,1964
75074_30_m_23.jpg,2988,2988,????????????????????????????????€??????,323,566,1575,2381
75074_30_m_23.jpg,2988,2988,????????????????????????????????€??????,1575,380,2537,1981
75074_30_m_24.jpg,2988,2988,????????????????????????????????€??????,201,564,1559,2252
75074_30_m_24.jpg,2988,2988,????????????????????????????????€??????,1562,449,2716,2033
75074_30_m_3.jpg,2988,2988,????????????????????????????????€??????,1518,569,2835,2371
75074_30_m_3.jpg,2988,2988,????????????????????????????????€??????,419,430,1519,2025
75074_30_m_4.jpg,2988,2988,????????????????????????????????€??????,1502,574,2655,2499
75074_30_m_4.jpg,2988,2988,????????????????????????????????€??????,620,366,1514,1960
75074_30_m_5.jpg,2988,2988,????????????????????????????????€??????,1497,578,2379,2617
75074_30_m_5.jpg,2988,2988,????????????????????????????????€??????,848,315,1508,1949
75074_30_m_6.jpg,2988,2988,????????????????????????????????€??????,1469,578,2002,2698
75074_30_m_6.jpg,2988,2988,????????????????????????????????€??????,1098,279,1513,1923
75074_30_m_7.jpg,2988,2988,????????????????????????????????€??????,1300,579,1733,2723
75074_30_m_8.jpg,2988,2988,????????????????????????????????€??????,1076,571,1603,2686
75074_30_m_8.jpg,2988,2988,????????????????????????????????€??????,1412,258,1789,1926
75074_30_m_9.jpg,2988,2988,????????????????????????????????€??????,699,571,1494,2593
75074_30_m_9.jpg,2988,2988,????????????????????????????????€??????,1469,266,1922,1941
75074_30_s_10.jpg,2988,2988,????????????????????????????????€??????,858,336,2179,2627
75074_30_s_11.jpg,2988,2988,????????????????????????????????€??????,722,390,2301,2573
75074_30_s_12.jpg,2988,2988,????????????????????????????????€??????,649,448,2375,2557
75074_30_s_15.jpg,2988,2988,????????????????????????????????€??????,784,373,2255,2556
75074_30_s_16.jpg,2988,2988,????????????????????????????????€??????,928,325,2101,2640
75074_30_s_2.jpg,2988,2988,????????????????????????????????€??????,768,366,2395,2563
75074_30_s_20.jpg,2988,2988,????????????????????????????????€??????,1083,251,1885,2742
75074_30_s_21.jpg,2988,2988,????????????????????????????????€??????,882,266,1900,2694
75074_30_s_22.jpg,2988,2988,????????????????????????????????€??????,734,293,2046,2627
75074_30_s_23.jpg,2988,2988,????????????????????????????????€??????,651,330,2197,2545
75074_30_s_24.jpg,2988,2988,????????????????????????????????€??????,634,374,2309,2511
75074_30_s_3.jpg,2988,2988,????????????????????????????????€??????,890,321,2346,2574
75074_30_s_4.jpg,2988,2988,????????????????????????????????€??????,1040,285,2232,2634
75074_30_s_6.jpg,2988,2988,????????????????????????????????€??????,1240,250,1847,2739
75074_30_s_7.jpg,2988,2988,????????????????????????????????€??????,1195,253,1803,2754
75074_30_s_8.jpg,2988,2988,????????????????????????????????€??????,1167,269,1847,2737
75074_60_m_1.jpg,2988,2988,????????????????????????????????€??????,1472,1013,2741,2046
75074_60_m_1.jpg,2988,2988,????????????????????????????????€??????,239,978,1472,1955
75074_60_m_10.jpg,2988,2988,????????????????????????????????€??????,524,1171,1540,2450
75074_60_m_10.jpg,2988,2988,????????????????????????????????€??????,1505,512,2324,1816
75074_60_m_12.jpg,2988,2988,????????????????????????????????€??????,208,1173,1503,2176
75074_60_m_12.jpg,2988,2988,????????????????????????????????€??????,1497,919,2665,1914
75074_60_m_13.jpg,2988,2988,????????????????????????????????€??????,1488,1132,2739,2049
75074_60_m_13.jpg,2988,2988,????????????????????????????????€??????,194,1151,1483,2041
75074_60_m_14.jpg,2988,2988,????????????????????????????????€??????,1476,1180,2727,2187
75074_60_m_14.jpg,2988,2988,????????????????????????????????€??????,265,897,1466,1916
75074_60_m_15.jpg,2988,2988,????????????????????????????????€??????,1465,1191,2623,2326
75074_60_m_15.jpg,2988,2988,????????????????????????????????€??????,411,677,1450,1837
75074_60_m_16.jpg,2988,2988,????????????????????????????????€??????,616,488,1441,1823
75074_60_m_16.jpg,2988,2988,????????????????????????????????€??????,1447,1185,2418,2504
75074_60_m_17.jpg,2988,2988,????????????????????????????????€??????,1437,1186,2141,2648
75074_60_m_17.jpg,2988,2988,????????????????????????????????€??????,851,354,1442,1811
